Latitude (decimal degrees):	37.779
Longitude (decimal degrees):	-122.420
Elevation (m):	19
Radiation database:	PVGIS-NSRDB


Slope: 0 deg. 
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20150721:1200,0.0,0.0,0.0,15.5,3.52,0.0
20150721:1300,0.0,0.0,0.0,15.36,3.52,0.0
20150721:1400,395.14,472.49,9.39,15.5,3.59,0.0
20150721:1500,11.03,25.27,20.86,15.96,3.31,0.0
20150721:1600,103.08,139.68,32.64,16.7,3.24,0.0
20150721:1700,172.96,222.6,44.46,17.84,3.45,0.0
20150721:1800,280.17,351.4,55.94,18.82,3.93,0.0
20150721:1900,413.53,516.42,66.15,18.94,3.72,0.0
20150721:2000,468.58,585.1,72.38,19.59,4.55,0.0
20150721:2100,500.47,623.1,70.26,20.03,5.52,0.0
20150721:2200,345.85,430.29,61.62,19.69,5.86,0.0
20150721:2300,782.93,972.96,50.63,19.35,6.07,0.0
20150722:0000,762.32,942.84,38.83,18.72,5.86,0.0
20150722:0100,697.57,855.1,26.99,18.12,5.52,0.0
20150722:0200,552.81,667.92,15.32,17.45,4.9,0.0
20150722:0300,2.67,11.7,4.07,16.81,4.62,0.0
20150722:0400,0.0,0.0,0.0,16.26,4.41,0.0
20150722:0500,0.0,0.0,0.0,16.08,4.21,0.0
20150722:0600,0.0,0.0,0.0,15.9,3.86,0.0
20150722:0700,0.0,0.0,0.0,15.81,4.48,0.0
20150722:0800,0.0,0.0,0.0,15.65,4.34,0.0
20150722:0900,0.0,0.0,0.0,15.47,4.0,0.0
20150722:1000,0.0,0.0,0.0,15.29,3.93,0.0
20150722:1100,0.0,0.0,0.0,15.11,4.14,0.0
20150722:1200,0.0,0.0,0.0,14.95,4.28,0.0
20150722:1300,0.0,0.0,0.0,14.84,4.34,0.0
20150722:1400,410.11,486.9,9.27,14.97,4.55,0.0
20150722:1500,54.81,81.65,20.74,15.36,4.76,0.0
20150722:1600,130.43,170.39,32.52,15.97,5.1,0.0
20150722:1700,206.91,259.93,44.35,16.69,5.24,0.0
20150722:1800,247.95,309.83,55.81,17.55,5.45,0.0
20150722:1900,367.03,452.59,66.0,17.74,5.72,0.0
20150722:2000,439.02,541.96,72.19,18.43,5.86,0.0
20150722:2100,506.48,625.18,70.09,18.71,6.0,0.0
20150722:2200,372.49,460.39,61.5,18.86,6.07,0.0
20150722:2300,246.19,308.28,50.53,18.71,6.34,0.0
20150723:0000,154.44,199.99,38.73,18.2,6.07,0.0
20150723:0100,68.61,99.1,26.89,17.78,5.72,0.0
20150723:0200,36.9,60.05,15.21,17.08,5.45,0.0
20150723:0300,2.66,11.68,3.95,16.48,5.38,0.0
20150723:0400,0.0,0.0,0.0,15.91,5.1,0.0
20150723:0500,0.0,0.0,0.0,15.71,4.76,0.0
20150723:0600,0.0,0.0,0.0,15.52,4.48,0.0
20150723:0700,0.0,0.0,0.0,15.41,4.76,0.0
20150723:0800,0.0,0.0,0.0,15.1,4.62,0.0
20150723:0900,0.0,0.0,0.0,14.98,4.83,0.0
20150723:1000,0.0,0.0,0.0,14.82,5.1,0.0
20150723:1100,0.0,0.0,0.0,14.71,5.17,0.0
20150723:1200,0.0,0.0,0.0,14.63,5.17,0.0
20150723:1300,0.0,0.0,0.0,14.51,5.03,0.0
20150723:1400,10.21,23.95,9.14,14.58,4.97,0.0
20150723:1500,73.18,103.0,20.62,14.92,4.83,0.0
20150723:1600,348.12,420.04,32.41,15.6,4.62,0.0
20150723:1700,262.58,324.52,44.23,16.26,4.34,0.0
20150723:1800,231.65,290.75,55.68,17.2,4.62,0.0
20150723:1900,800.31,997.49,65.83,17.28,4.76,0.0
20150723:2000,625.63,773.3,71.99,17.87,5.03,1.0
20150723:2100,797.51,994.1,69.91,18.26,5.17,0.0
20150723:2200,805.5,1005.05,61.36,18.4,5.38,0.0
20150723:2300,809.17,1008.21,50.42,18.49,5.66,0.0
20150724:0000,794.03,984.23,38.62,18.3,5.86,0.0
20150724:0100,734.28,900.68,26.78,17.94,5.93,0.0
20150724:0200,590.27,711.75,15.1,17.35,5.72,0.0
20150724:0300,2.65,11.65,3.83,16.48,5.31,0.0
20150724:0400,0.0,0.0,0.0,15.77,4.83,0.0
20150724:0500,0.0,0.0,0.0,15.33,4.41,0.0
20150724:0600,0.0,0.0,0.0,15.02,4.21,0.0
20150724:0700,0.0,0.0,0.0,14.92,3.86,0.0
20150724:0800,0.0,0.0,0.0,14.65,3.66,0.0
20150724:0900,0.0,0.0,0.0,14.52,3.52,0.0
20150724:1000,0.0,0.0,0.0,14.28,3.45,0.0
20150724:1100,0.0,0.0,0.0,14.2,3.52,0.0
20150724:1200,0.0,0.0,0.0,14.11,3.38,0.0
20150724:1300,0.0,0.0,0.0,14.06,3.24,0.0
20150724:1400,435.46,520.02,9.01,14.19,3.03,0.0
20150724:1500,667.63,819.48,20.5,15.15,3.24,0.0
20150724:1600,761.29,953.42,32.29,16.02,3.24,0.0
20150724:1700,796.44,1009.61,44.11,17.18,3.31,0.0
20150724:1800,802.42,1019.74,55.55,18.43,3.72,0.0
20150724:1900,789.56,1011.67,65.67,19.0,3.17,0.0
20150724:2000,787.81,1003.62,71.78,19.81,3.79,0.0
20150724:2100,792.47,1005.41,69.73,20.3,4.48,0.0
20150724:2200,804.81,1015.64,61.23,20.25,5.24,0.0
20150724:2300,811.33,1017.4,50.31,19.72,5.72,0.0
20150725:0000,795.85,991.69,38.51,19.01,5.72,0.0
20150725:0100,732.82,904.47,26.67,18.33,5.38,0.0
20150725:0200,584.58,709.14,14.98,17.53,4.83,0.0
20150725:0300,2.38,11.14,3.7,16.58,4.14,0.0
20150725:0400,0.0,0.0,0.0,15.69,3.79,0.0
20150725:0500,0.0,0.0,0.0,15.22,3.66,0.0
20150725:0600,0.0,0.0,0.0,14.91,3.31,0.0
20150725:0700,0.0,0.0,0.0,15.09,3.79,0.0
20150725:0800,0.0,0.0,0.0,14.86,3.38,0.0
20150725:0900,0.0,0.0,0.0,14.73,3.17,0.0
20150725:1000,0.0,0.0,0.0,14.57,3.03,0.0
20150725:1100,0.0,0.0,0.0,14.46,3.1,0.0
20150725:1200,0.0,0.0,0.0,14.39,3.45,0.0
20150725:1300,0.0,0.0,0.0,14.25,3.66,0.0
20150725:1400,417.58,496.18,8.88,14.51,4.0,0.0
20150725:1500,180.08,224.51,20.38,15.19,4.07,0.0
20150725:1600,198.44,248.47,32.17,16.1,4.07,0.0
20150725:1700,261.34,324.46,43.99,17.11,4.14,0.0
20150725:1800,340.91,422.41,55.41,18.24,4.48,0.0
20150725:1900,300.1,375.1,65.5,18.53,4.55,0.0
20150725:2000,531.43,661.47,71.58,19.2,4.9,0.0
20150725:2100,446.09,555.26,69.54,19.52,5.03,0.0
20150725:2200,796.96,1000.39,61.08,19.74,5.38,0.0
20150725:2300,800.61,1001.3,50.19,19.64,5.79,0.0
20150726:0000,782.77,973.58,38.39,19.23,5.86,0.0
20150726:0100,719.08,886.7,26.55,18.72,5.52,0.0
20150726:0200,570.37,691.1,14.86,17.94,5.1,0.0
20150726:0300,2.12,10.63,3.57,17.05,4.62,0.0
20150726:0400,0.0,0.0,0.0,16.45,4.21,0.0
20150726:0500,0.0,0.0,0.0,16.16,3.93,0.0
20150726:0600,0.0,0.0,0.0,15.88,3.93,0.0
20150726:0700,0.0,0.0,0.0,15.31,4.14,0.0
20150726:0800,0.0,0.0,0.0,15.13,3.86,0.0
20150726:0900,0.0,0.0,0.0,15.05,3.79,0.0
20150726:1000,0.0,0.0,0.0,14.92,3.66,0.0
20150726:1100,0.0,0.0,0.0,14.87,3.66,0.0
20150726:1200,0.0,0.0,0.0,14.8,3.45,0.0
20150726:1300,0.0,0.0,0.0,14.79,3.38,0.0
20150726:1400,413.98,494.64,8.74,14.89,3.31,0.0
20150726:1500,48.38,73.88,20.25,15.28,3.24,0.0
20150726:1600,102.3,138.37,32.05,16.12,3.45,0.0
20150726:1700,242.76,302.56,43.86,16.83,3.93,0.0
20150726:1800,793.05,997.26,55.27,17.78,4.14,0.0
20150726:1900,785.16,991.0,65.33,19.05,4.28,0.0
20150726:2000,782.58,983.6,71.36,19.81,4.9,0.0
20150726:2100,787.55,987.19,69.35,20.03,5.45,0.0
20150726:2200,795.05,998.66,60.93,20.26,5.59,0.0
20150726:2300,798.98,1002.58,50.06,20.29,5.79,0.0
20150727:0000,781.97,977.79,38.27,20.24,5.86,0.0
20150727:0100,722.3,893.3,26.43,19.98,6.07,0.0
20150727:0200,575.23,697.8,14.73,19.47,6.34,0.0
20150727:0300,2.08,10.61,3.43,18.66,6.0,0.0
20150727:0400,0.0,0.0,0.0,17.83,5.45,0.0
20150727:0500,0.0,0.0,0.0,17.31,5.24,0.0
20150727:0600,0.0,0.0,0.0,16.88,4.97,0.0
20150727:0700,0.0,0.0,0.0,16.37,3.17,0.0
20150727:0800,0.0,0.0,0.0,15.95,3.17,0.0
20150727:0900,0.0,0.0,0.0,15.58,3.45,0.0
20150727:1000,0.0,0.0,0.0,15.26,3.72,0.0
20150727:1100,0.0,0.0,0.0,14.99,3.52,0.0
20150727:1200,0.0,0.0,0.0,14.69,2.69,0.0
20150727:1300,0.0,0.0,0.0,13.95,1.38,0.0
20150727:1400,410.69,503.45,8.61,15.12,0.55,0.0
20150727:1500,638.42,810.54,20.13,16.19,1.03,0.0
20150727:1600,732.0,951.3,31.93,17.84,1.38,0.0
20150727:1700,766.86,1007.97,43.74,19.62,1.72,0.0
20150727:1800,774.1,1019.02,55.13,21.27,2.21,0.0
20150727:1900,771.84,1010.5,65.15,22.21,2.76,0.0
20150727:2000,776.34,1002.67,71.14,23.07,4.0,0.0
20150727:2100,784.12,1004.67,69.15,23.38,5.03,0.0
20150727:2200,794.9,1013.86,60.78,23.27,5.72,0.0
20150727:2300,799.85,1016.04,49.93,22.94,6.07,0.0
20150728:0000,783.16,990.57,38.15,22.52,6.0,0.0
20150728:0100,722.18,905.19,26.3,21.91,5.66,0.0
20150728:0200,576.22,709.45,14.59,20.87,5.03,0.0
20150728:0300,1.82,10.1,3.28,19.5,4.14,0.0
20150728:0400,0.0,0.0,0.0,18.37,3.1,0.0
20150728:0500,0.0,0.0,0.0,17.63,2.34,0.0
20150728:0600,0.0,0.0,0.0,16.98,1.93,0.0
20150728:0700,0.0,0.0,0.0,16.7,1.86,0.0
20150728:0800,0.0,0.0,0.0,15.99,1.72,0.0
20150728:0900,0.0,0.0,0.0,15.18,1.45,0.0
20150728:1000,0.0,0.0,0.0,14.46,1.24,0.0
20150728:1100,0.0,0.0,0.0,14.27,1.1,0.0
20150728:1200,0.0,0.0,0.0,13.92,1.17,0.0
20150728:1300,0.0,0.0,0.0,13.51,1.38,0.0
20150728:1400,416.3,502.18,8.47,14.0,1.52,0.0
20150728:1500,643.33,807.38,20.0,15.79,1.59,0.0
20150728:1600,728.7,944.71,31.81,17.83,1.45,0.0
20150728:1700,752.43,1000.94,43.61,20.61,1.31,0.0
20150728:1800,750.96,1011.44,54.99,23.26,1.45,0.0
20150728:1900,750.51,1003.35,64.98,24.17,2.0,0.0
20150728:2000,751.5,994.66,70.92,25.05,2.76,0.0
20150728:2100,760.75,996.61,68.94,25.49,3.79,0.0
20150728:2200,774.94,1007.73,60.62,25.07,4.48,0.0
20150728:2300,781.23,1010.75,49.79,24.24,4.62,0.0
20150729:0000,765.95,986.62,38.01,23.26,4.28,0.0
20150729:0100,704.86,899.59,26.17,22.31,3.72,0.0
20150729:0200,560.77,703.14,14.46,20.9,2.69,0.0
20150729:0300,1.58,9.6,3.13,19.66,1.93,0.0
20150729:0400,0.0,0.0,0.0,18.25,1.72,0.0
20150729:0500,0.0,0.0,0.0,17.5,1.66,0.0
20150729:0600,0.0,0.0,0.0,16.85,1.93,0.0
20150729:0700,0.0,0.0,0.0,18.58,2.48,0.0
20150729:0800,0.0,0.0,0.0,17.56,2.41,0.0
20150729:0900,0.0,0.0,0.0,16.7,2.07,0.0
20150729:1000,0.0,0.0,0.0,15.89,1.72,0.0
20150729:1100,0.0,0.0,0.0,15.14,1.52,0.0
20150729:1200,0.0,0.0,0.0,14.81,1.24,0.0
20150729:1300,0.0,0.0,0.0,14.91,1.1,0.0
20150729:1400,393.51,479.44,8.34,15.18,0.97,0.0
20150729:1500,625.94,794.21,19.88,17.06,1.17,0.0
20150729:1600,713.98,929.71,31.68,19.19,1.45,0.0
20150729:1700,750.02,986.23,43.48,21.36,2.0,0.0
20150729:1800,758.21,998.93,54.84,23.12,2.55,0.0
20150729:1900,754.78,990.85,64.79,23.1,2.69,0.0
20150729:2000,753.32,984.64,70.69,24.12,3.24,0.0
20150729:2100,759.17,988.56,68.73,24.64,3.86,0.0
20150729:2200,771.63,999.33,60.45,24.44,4.48,0.0
20150729:2300,779.67,1002.92,49.65,23.53,4.76,0.0
20150730:0000,765.43,977.2,37.87,22.49,4.69,0.0
20150730:0100,155.92,203.43,26.03,21.31,4.34,0.0
20150730:0200,558.4,690.01,14.31,20.06,3.72,0.0
20150730:0300,1.36,9.1,2.98,18.73,3.1,0.0
20150730:0400,0.0,0.0,0.0,17.6,2.55,0.0
20150730:0500,0.0,0.0,0.0,17.01,1.66,0.0
20150730:0600,0.0,0.0,0.0,16.73,1.45,0.0
20150730:0700,0.0,0.0,0.0,15.78,2.76,0.0
20150730:0800,0.0,0.0,0.0,15.74,2.69,0.0
20150730:0900,0.0,0.0,0.0,15.61,2.14,0.0
20150730:1000,0.0,0.0,0.0,15.48,1.93,0.0
20150730:1100,0.0,0.0,0.0,15.36,2.07,0.0
20150730:1200,0.0,0.0,0.0,15.2,2.14,0.0
20150730:1300,0.0,0.0,0.0,15.01,1.59,0.0
20150730:1400,372.49,450.93,8.2,15.36,1.59,0.0
20150730:1500,22.4,41.17,19.75,16.21,1.79,0.0
20150730:1600,82.75,116.38,31.56,17.57,2.0,0.0
20150730:1700,194.24,249.74,43.35,19.15,2.28,0.0
20150730:1800,283.55,360.12,54.7,20.59,2.69,0.0
20150730:1900,748.13,965.51,64.61,19.14,2.28,0.0
20150730:2000,343.5,433.8,70.46,20.19,3.17,1.0
20150730:2100,754.68,961.1,68.51,20.82,3.86,0.0
20150730:2200,764.12,970.67,60.27,20.93,4.34,0.0
20150730:2300,769.42,970.8,49.5,20.08,4.62,0.0
20150731:0000,748.25,942.03,37.73,19.4,4.14,0.0
20150731:0100,683.03,851.78,25.89,18.99,3.86,0.0
20150731:0200,534.72,651.11,14.16,18.13,4.0,0.0
20150731:0300,1.15,8.59,2.82,17.06,4.0,0.0
20150731:0400,0.0,0.0,0.0,16.15,3.59,0.0
20150731:0500,0.0,0.0,0.0,15.69,2.97,0.0
20150731:0600,0.0,0.0,0.0,15.48,2.48,0.0
20150731:0700,0.0,0.0,0.0,14.56,3.03,0.0
20150731:0800,0.0,0.0,0.0,14.47,3.03,0.0
20150731:0900,0.0,0.0,0.0,14.34,3.03,0.0
20150731:1000,0.0,0.0,0.0,14.34,2.97,0.0
20150731:1100,0.0,0.0,0.0,14.41,2.69,0.0
20150731:1200,0.0,0.0,0.0,14.41,2.14,0.0
20150731:1300,0.0,0.0,0.0,14.47,1.86,0.0
20150731:1400,5.0,15.77,8.06,14.84,2.48,0.0
20150731:1500,33.77,55.8,19.62,15.61,2.9,0.0
20150731:1600,311.13,382.26,31.43,16.73,2.41,0.0
20150731:1700,219.17,277.8,43.22,18.12,2.55,0.0
20150731:1800,370.38,465.05,54.55,19.5,2.62,0.0
20150731:1900,180.23,232.83,64.42,18.62,3.45,0.0
20150731:2000,296.04,376.75,70.22,19.9,2.14,0.0
20150731:2100,340.81,433.4,68.28,21.53,3.17,0.0
20150731:2200,618.15,777.35,60.09,22.02,5.31,0.0
20150731:2300,461.91,572.69,49.35,20.97,5.45,0.0
20150801:0000,283.31,353.29,37.58,20.05,4.41,0.0
20150801:0100,97.21,133.84,25.74,19.6,4.07,0.0
20150801:0200,29.99,51.61,14.01,18.74,3.1,0.0
20150801:0300,2.5,11.43,2.65,17.82,3.66,0.0
20150801:0400,0.0,0.0,0.0,16.88,3.86,0.0
20150801:0500,0.0,0.0,0.0,16.44,3.72,0.0
20150801:0600,0.0,0.0,0.0,16.09,3.24,0.0
20150801:0700,0.0,0.0,0.0,16.14,3.59,0.0
20150801:0800,0.0,0.0,0.0,16.08,3.93,0.0
20150801:0900,0.0,0.0,0.0,16.13,4.07,0.0
20150801:1000,0.0,0.0,0.0,16.05,3.66,0.0
20150801:1100,0.0,0.0,0.0,16.15,3.45,0.0
20150801:1200,0.0,0.0,0.0,16.2,3.17,0.0
20150801:1300,0.0,0.0,0.0,16.2,2.69,0.0
20150801:1400,365.85,441.18,7.92,16.41,2.83,0.0
20150801:1500,42.81,67.46,19.49,16.84,2.76,0.0
20150801:1600,111.22,149.64,31.31,17.45,2.76,0.0
20150801:1700,334.67,415.25,43.09,18.29,2.9,0.0
20150801:1800,491.73,616.2,54.4,19.37,2.97,0.0
20150801:1900,757.68,966.05,64.23,19.87,3.45,0.0
20150801:2000,750.72,959.57,69.98,20.61,3.38,0.0
20150801:2100,754.41,964.48,68.05,21.37,3.79,0.0
20150801:2200,763.23,975.5,59.9,21.63,4.14,0.0
20150801:2300,769.14,978.12,49.19,21.38,4.55,0.0
20150802:0000,756.27,951.64,37.43,20.51,4.9,0.0
20150802:0100,695.39,862.51,25.59,19.59,4.97,0.0
20150802:0200,541.05,657.61,13.85,18.57,4.69,0.0
20150802:0300,0.71,7.6,2.48,17.75,4.34,0.0
20150802:0400,0.0,0.0,0.0,17.41,4.28,0.0
20150802:0500,0.0,0.0,0.0,17.21,3.59,0.0
20150802:0600,0.0,0.0,0.0,17.03,2.69,0.0
20150802:0700,0.0,0.0,0.0,16.45,3.52,0.0
20150802:0800,0.0,0.0,0.0,16.3,3.79,0.0
20150802:0900,0.0,0.0,0.0,16.24,4.28,0.0
20150802:1000,0.0,0.0,0.0,16.06,4.34,0.0
20150802:1100,0.0,0.0,0.0,16.06,4.0,0.0
20150802:1200,0.0,0.0,0.0,15.99,3.79,0.0
20150802:1300,0.0,0.0,0.0,15.89,3.45,0.0
20150802:1400,390.1,467.66,7.78,15.88,3.45,0.0
20150802:1500,14.31,30.03,19.36,16.16,3.59,0.0
20150802:1600,65.54,95.1,31.18,16.63,3.72,0.0
20150802:1700,176.53,225.93,42.95,17.36,3.93,0.0
20150802:1800,421.55,520.91,54.24,18.21,4.07,0.0
20150802:1900,672.46,843.51,64.03,18.56,4.07,0.0
20150802:2000,774.43,975.61,69.73,19.25,4.28,0.0
20150802:2100,779.25,980.0,67.81,19.75,4.83,0.0
20150802:2200,792.33,993.24,59.71,19.72,5.45,0.0
20150802:2300,798.81,998.9,49.02,19.44,5.66,0.0
20150803:0000,782.09,974.14,37.27,18.97,5.52,0.0
20150803:0100,720.14,887.87,25.43,18.36,5.31,0.0
20150803:0200,562.76,680.98,13.69,17.65,4.97,0.0
20150803:0300,0.71,7.57,2.31,16.89,4.41,0.0
20150803:0400,0.0,0.0,0.0,16.3,3.72,0.0
20150803:0500,0.0,0.0,0.0,16.06,3.52,0.0
20150803:0600,0.0,0.0,0.0,15.83,3.52,0.0
20150803:0700,0.0,0.0,0.0,16.33,4.07,0.0
20150803:0800,0.0,0.0,0.0,16.27,4.07,0.0
20150803:0900,0.0,0.0,0.0,16.12,3.93,0.0
20150803:1000,0.0,0.0,0.0,16.02,3.86,0.0
20150803:1100,0.0,0.0,0.0,16.02,4.0,0.0
20150803:1200,0.0,0.0,0.0,15.98,4.0,0.0
20150803:1300,0.0,0.0,0.0,15.89,3.66,0.0
20150803:1400,382.71,459.98,7.64,16.09,3.17,0.0
20150803:1500,60.38,88.72,19.22,16.78,3.52,0.0
20150803:1600,218.59,273.77,31.05,17.72,3.45,0.0
20150803:1700,542.46,673.18,42.82,18.53,3.31,0.0
20150803:1800,782.03,999.93,54.09,19.34,3.38,0.0
20150803:1900,785.36,991.14,63.83,19.56,4.55,0.0
20150803:2000,780.53,984.63,69.48,20.0,4.62,0.0
20150803:2100,783.86,989.4,67.57,20.28,4.83,0.0
20150803:2200,795.01,1003.15,59.51,20.24,5.1,0.0
20150803:2300,801.73,1008.82,48.85,19.91,5.31,0.0
20150804:0000,786.96,984.73,37.1,19.46,5.38,0.0
20150804:0100,723.0,896.16,25.27,18.96,5.1,0.0
20150804:0200,563.62,685.38,13.52,18.33,4.76,0.0
20150804:0300,1.75,9.91,2.13,17.57,4.34,0.0
20150804:0400,0.0,0.0,0.0,17.01,3.66,0.0
20150804:0500,0.0,0.0,0.0,16.68,2.97,0.0
20150804:0600,0.0,0.0,0.0,16.51,2.83,0.0
20150804:0700,0.0,0.0,0.0,16.53,3.17,0.0
20150804:0800,0.0,0.0,0.0,16.2,2.97,0.0
20150804:0900,0.0,0.0,0.0,15.88,2.76,0.0
20150804:1000,0.0,0.0,0.0,15.66,2.69,0.0
20150804:1100,0.0,0.0,0.0,15.35,2.76,0.0
20150804:1200,0.0,0.0,0.0,15.15,2.62,0.0
20150804:1300,0.0,0.0,0.0,14.71,2.14,0.0
20150804:1400,373.11,449.39,7.49,14.53,1.72,0.0
20150804:1500,629.91,779.72,19.09,16.16,2.48,0.0
20150804:1600,730.87,916.75,30.92,17.3,3.24,0.0
20150804:1700,691.54,864.36,42.68,18.26,3.79,0.0
20150804:1800,311.42,389.01,53.93,18.96,3.93,0.0
20150804:1900,361.93,453.78,63.63,18.37,2.69,0.0
20150804:2000,485.89,612.26,69.22,19.32,2.97,0.0
20150804:2100,380.47,477.91,67.32,19.9,3.72,0.0
20150804:2200,277.43,351.25,59.31,19.95,3.31,0.0
20150804:2300,766.92,976.89,48.67,20.0,3.72,0.0
20150805:0000,757.43,953.12,36.93,19.59,4.41,0.0
20150805:0100,700.02,868.45,25.1,18.82,4.55,0.0
20150805:0200,543.42,662.62,13.34,18.11,3.93,0.0
20150805:0300,1.09,8.47,1.94,17.38,3.72,0.0
20150805:0400,0.0,0.0,0.0,16.76,3.38,0.0
20150805:0500,0.0,0.0,0.0,16.43,2.76,0.0
20150805:0600,0.0,0.0,0.0,16.19,2.14,0.0
20150805:0700,0.0,0.0,0.0,16.68,2.0,0.0
20150805:0800,0.0,0.0,0.0,16.02,1.52,0.0
20150805:0900,0.0,0.0,0.0,15.75,1.03,0.0
20150805:1000,0.0,0.0,0.0,15.87,0.9,0.0
20150805:1100,0.0,0.0,0.0,15.48,0.97,0.0
20150805:1200,0.0,0.0,0.0,14.66,1.24,0.0
20150805:1300,0.0,0.0,0.0,14.11,1.59,0.0
20150805:1400,373.86,450.29,7.35,14.39,1.66,0.0
20150805:1500,631.07,785.62,18.95,16.13,2.07,0.0
20150805:1600,733.3,931.04,30.78,17.02,2.34,0.0
20150805:1700,529.72,660.12,42.54,18.04,2.48,0.0
20150805:1800,775.59,1000.55,53.77,19.04,2.62,0.0
20150805:1900,763.9,990.56,63.42,20.0,2.48,0.0
20150805:2000,761.7,982.6,68.96,21.16,3.1,0.0
20150805:2100,770.16,985.74,67.07,21.96,4.21,0.0
20150805:2200,784.97,998.14,59.1,22.16,5.24,0.0
20150805:2300,793.88,1002.0,48.49,21.71,5.93,0.0
20150806:0000,778.78,976.23,36.76,20.89,5.93,0.0
20150806:0100,711.94,885.07,24.92,20.13,5.31,0.0
20150806:0200,552.17,675.29,13.16,19.32,4.48,0.0
20150806:0300,0.12,6.1,1.75,18.32,3.59,0.0
20150806:0400,0.0,0.0,0.0,17.49,2.97,0.0
20150806:0500,0.0,0.0,0.0,17.08,2.41,0.0
20150806:0600,0.0,0.0,0.0,16.73,1.79,0.0
20150806:0700,0.0,0.0,0.0,16.58,1.86,0.0
20150806:0800,0.0,0.0,0.0,16.12,2.07,0.0
20150806:0900,0.0,0.0,0.0,15.61,2.0,0.0
20150806:1000,0.0,0.0,0.0,15.18,1.79,0.0
20150806:1100,0.0,0.0,0.0,14.73,1.45,0.0
20150806:1200,0.0,0.0,0.0,14.4,1.31,0.0
20150806:1300,0.0,0.0,0.0,14.13,1.31,0.0
20150806:1400,76.14,104.66,7.2,14.2,1.31,0.0
20150806:1500,339.39,414.49,18.82,15.94,1.38,0.0
20150806:1600,601.89,756.57,30.65,16.9,1.59,0.0
20150806:1700,638.96,812.68,42.4,18.18,1.86,0.0
20150806:1800,617.2,787.14,53.6,19.45,2.21,0.0
20150806:1900,572.74,728.5,63.21,19.63,2.48,0.0
20150806:2000,750.43,967.54,68.7,20.52,2.76,1.0
20150806:2100,443.47,561.78,66.81,21.22,3.31,0.0
20150806:2200,378.85,477.29,58.88,21.17,3.79,0.0
20150806:2300,551.03,690.93,48.3,20.54,3.66,0.0
20150807:0000,718.23,912.3,36.58,20.43,3.52,0.0
20150807:0100,690.63,868.0,24.74,19.95,3.72,0.0
20150807:0200,138.84,179.62,12.98,18.88,3.72,0.0
20150807:0300,0.0,4.21,1.55,17.72,3.03,0.0
20150807:0400,0.0,0.0,0.0,16.95,3.1,0.0
20150807:0500,0.0,0.0,0.0,16.4,3.1,0.0
20150807:0600,0.0,0.0,0.0,16.17,3.24,0.0
20150807:0700,0.0,0.0,0.0,15.36,2.9,0.0
20150807:0800,0.0,0.0,0.0,15.29,2.34,0.0
20150807:0900,0.0,0.0,0.0,15.08,2.48,0.0
20150807:1000,0.0,0.0,0.0,15.24,3.38,0.0
20150807:1100,0.0,0.0,0.0,15.23,2.83,0.0
20150807:1200,0.0,0.0,0.0,15.13,2.9,0.0
20150807:1300,0.0,0.0,0.0,15.08,3.24,0.0
20150807:1400,358.03,427.69,7.06,15.28,3.59,0.0
20150807:1500,629.28,767.11,18.68,16.34,4.0,0.0
20150807:1600,730.96,910.56,30.52,17.56,3.93,0.0
20150807:1700,767.23,968.7,42.26,18.74,3.86,0.0
20150807:1800,771.29,977.7,53.44,19.88,4.14,0.0
20150807:1900,765.61,967.48,63.0,20.37,4.55,0.0
20150807:2000,760.95,957.49,68.43,21.08,5.17,0.0
20150807:2100,762.3,959.6,66.54,21.34,5.38,0.0
20150807:2200,770.22,971.69,58.66,21.25,5.31,0.0
20150807:2300,773.17,974.92,48.11,20.74,5.1,0.0
20150808:0000,755.54,950.22,36.39,20.07,4.69,0.0
20150808:0100,687.97,859.0,24.56,19.23,3.93,0.0
20150808:0200,524.17,641.76,12.79,18.34,3.31,0.0
20150808:0300,0.0,5.13,1.35,17.36,2.76,0.0
20150808:0400,0.0,0.0,0.0,16.63,2.21,0.0
20150808:0500,0.0,0.0,0.0,16.24,2.07,0.0
20150808:0600,0.0,0.0,0.0,15.94,2.0,0.0
20150808:0700,0.0,0.0,0.0,15.79,2.9,0.0
20150808:0800,0.0,0.0,0.0,15.73,2.76,0.0
20150808:0900,0.0,0.0,0.0,15.71,2.69,0.0
20150808:1000,0.0,0.0,0.0,15.6,2.76,0.0
20150808:1100,0.0,0.0,0.0,15.56,2.97,0.0
20150808:1200,0.0,0.0,0.0,15.44,3.03,0.0
20150808:1300,0.0,0.0,0.0,15.28,3.03,0.0
20150808:1400,355.04,425.6,6.91,15.5,3.1,0.0
20150808:1500,20.47,38.51,18.55,15.93,2.97,0.0
20150808:1600,61.07,89.75,30.38,16.51,2.69,0.0
20150808:1700,157.66,204.47,42.12,17.37,2.69,0.0
20150808:1800,275.09,345.35,53.27,18.47,3.31,0.0
20150808:1900,368.78,460.3,62.79,18.72,3.72,0.0
20150808:2000,365.1,456.82,68.15,19.62,4.41,0.0
20150808:2100,766.88,960.88,66.27,19.89,5.1,0.0
20150808:2200,776.83,973.85,58.43,20.02,5.38,0.0
20150808:2300,780.36,978.5,47.91,19.87,5.31,0.0
20150809:0000,764.46,956.04,36.2,19.52,5.1,0.0
