Latitude (decimal degrees):	40.525
Longitude (decimal degrees):	-3.772
Elevation (m):	652
Radiation database:	PVGIS-SARAH2


Slope: 35 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200814:0810,366.38,478.13,30.22,23.03,0.9,0.0
20200814:0910,529.26,703.34,41.33,25.22,0.55,0.0
20200814:1010,651.61,882.42,51.6,27.11,1.24,0.0
20200814:1110,728.25,993.04,59.82,28.51,2.14,0.0
20200814:1210,747.3,1016.15,63.82,29.3,2.83,0.0
20200814:1310,696.3,940.05,61.67,29.97,3.03,0.0
20200814:1410,589.64,784.9,54.49,30.35,3.17,0.0
20200814:1510,502.43,661.91,44.71,30.43,3.31,0.0
20200814:1610,352.83,467.59,33.78,30.19,3.38,0.0
20200814:1710,177.1,263.27,22.43,29.54,3.17,0.0
20200814:1810,29.7,61.95,11.08,28.77,2.76,0.0
20200814:1910,0.0,0.0,0.0,27.32,2.07,0.0
20200814:2010,0.0,0.0,0.0,25.6,2.07,0.0
20200814:2110,0.0,0.0,0.0,24.13,2.14,0.0
20200814:2210,0.0,0.0,0.0,22.72,2.07,0.0
20200814:2310,0.0,0.0,0.0,21.1,1.86,0.0
20200815:0010,0.0,0.0,0.0,19.58,1.72,0.0
20200815:0110,0.0,0.0,0.0,18.57,1.52,0.0
20200815:0210,0.0,0.0,0.0,18.55,1.17,0.0
20200815:0310,0.0,0.0,0.0,18.82,0.9,0.0
20200815:0410,0.0,0.0,0.0,18.32,0.83,0.0
20200815:0510,0.0,0.0,0.0,18.09,0.76,0.0
20200815:0610,16.81,40.45,7.39,17.94,0.69,0.0
20200815:0710,175.92,252.9,18.68,17.88,0.76,0.0
20200815:0810,386.97,497.57,30.06,21.6,1.79,0.0
20200815:0910,569.69,730.9,41.16,23.43,2.69,0.0
20200815:1010,694.36,903.49,51.39,25.02,3.52,0.0
20200815:1110,775.48,1021.38,59.57,26.24,4.14,0.0
20200815:1210,803.56,1064.79,63.51,27.2,4.48,0.0
20200815:1310,782.13,1033.96,61.36,27.91,4.69,0.0
20200815:1410,707.32,926.26,54.22,28.37,4.76,0.0
20200815:1510,577.59,747.16,44.46,28.49,4.83,0.0
20200815:1610,401.69,523.45,33.54,28.22,4.83,0.0
20200815:1710,187.24,277.09,22.2,27.53,4.83,0.0
20200815:1810,19.94,51.57,10.85,26.44,4.48,0.0
20200815:1910,0.0,0.0,0.0,25.11,3.52,0.0
20200815:2010,0.0,0.0,0.0,23.44,2.9,0.0
20200815:2110,0.0,0.0,0.0,22.1,2.34,0.0
20200815:2210,0.0,0.0,0.0,20.84,1.93,0.0
20200815:2310,0.0,0.0,0.0,19.47,1.79,0.0
20200816:0010,0.0,0.0,0.0,18.17,1.86,0.0
20200816:0110,0.0,0.0,0.0,17.31,2.07,0.0
20200816:0210,0.0,0.0,0.0,16.6,2.21,0.0
20200816:0310,0.0,0.0,0.0,15.61,1.79,0.0
20200816:0410,0.0,0.0,0.0,14.72,1.66,0.0
20200816:0510,0.0,0.0,0.0,14.02,1.59,0.0
20200816:0610,16.76,39.75,7.23,13.95,1.38,0.0
20200816:0710,172.29,246.09,18.53,16.56,1.03,0.0
20200816:0810,382.23,487.84,29.9,19.04,1.17,0.0
20200816:0910,548.46,714.08,40.99,20.85,0.55,0.0
20200816:1010,668.38,889.98,51.19,22.43,0.97,0.0
20200816:1110,749.08,1005.59,59.31,23.87,1.79,0.0
20200816:1210,781.47,1053.94,63.2,25.16,2.28,0.0
20200816:1310,756.68,1017.25,61.05,26.21,2.48,0.0
20200816:1410,685.59,910.93,53.94,27.0,2.62,0.0
20200816:1510,563.22,737.44,44.2,27.5,2.69,0.0
20200816:1610,389.91,512.44,33.31,27.56,2.76,0.0
20200816:1710,180.26,268.4,21.97,27.32,2.76,0.0
20200816:1810,31.96,62.52,10.62,26.66,2.69,0.0
20200816:1910,0.0,0.0,0.0,25.62,1.93,0.0
20200816:2010,0.0,0.0,0.0,23.88,2.0,0.0
20200816:2110,0.0,0.0,0.0,22.27,1.86,0.0
20200816:2210,0.0,0.0,0.0,20.59,1.66,0.0
20200816:2310,0.0,0.0,0.0,19.17,1.66,0.0
20200817:0010,0.0,0.0,0.0,18.12,1.86,0.0
20200817:0110,0.0,0.0,0.0,17.29,1.72,0.0
20200817:0210,0.0,0.0,0.0,16.85,1.45,0.0
20200817:0310,0.0,0.0,0.0,16.2,1.31,0.0
20200817:0410,0.0,0.0,0.0,15.66,1.31,0.0
20200817:0510,0.0,0.0,0.0,15.47,1.17,0.0
20200817:0610,15.65,38.25,7.06,15.16,1.17,0.0
20200817:0710,167.82,240.47,18.37,17.4,0.69,0.0
20200817:0810,370.23,476.81,29.74,20.31,0.83,0.0
20200817:0910,533.91,698.02,40.82,22.09,0.55,0.0
20200817:1010,656.2,871.15,50.98,23.66,1.31,0.0
20200817:1110,731.43,979.3,59.05,25.18,2.14,0.0
20200817:1210,638.25,843.52,62.89,26.41,2.76,0.0
20200817:1310,750.6,1002.48,60.73,27.46,3.24,0.0
20200817:1410,536.31,700.98,53.65,28.23,3.52,0.0
20200817:1510,535.18,697.09,43.95,28.64,3.66,0.0
20200817:1610,380.83,499.84,33.06,28.79,3.93,0.0
20200817:1710,174.89,260.55,21.73,28.56,4.0,0.0
20200817:1810,36.13,65.15,10.37,27.69,3.66,0.0
20200817:1910,0.0,0.0,0.0,26.49,3.17,0.0
20200817:2010,0.0,0.0,0.0,25.05,2.34,0.0
20200817:2110,0.0,0.0,0.0,23.95,1.72,0.0
20200817:2210,0.0,0.0,0.0,22.95,1.72,0.0
20200817:2310,0.0,0.0,0.0,22.06,2.21,0.0
20200818:0010,0.0,0.0,0.0,21.38,2.28,0.0
20200818:0110,0.0,0.0,0.0,20.63,1.79,0.0
20200818:0210,0.0,0.0,0.0,19.89,1.03,0.0
20200818:0310,0.0,0.0,0.0,20.52,0.48,0.0
20200818:0410,0.0,0.0,0.0,20.0,0.55,0.0
20200818:0510,0.0,0.0,0.0,19.35,0.69,0.0
20200818:0610,20.11,40.9,6.9,18.25,0.97,0.0
20200818:0710,139.91,198.72,18.21,20.01,0.55,0.0
20200818:0810,335.68,437.96,29.58,21.71,0.14,0.0
20200818:0910,427.86,557.11,40.64,23.12,0.48,0.0
20200818:1010,589.99,782.58,50.77,24.55,1.1,0.0
20200818:1110,519.27,686.04,58.78,26.03,1.52,0.0
20200818:1210,557.78,742.25,62.58,27.45,1.93,0.0
20200818:1310,586.65,783.52,60.42,28.72,2.34,0.0
20200818:1410,656.94,877.41,53.37,29.16,2.76,0.0
20200818:1510,523.54,689.22,43.68,29.6,2.9,0.0
20200818:1610,323.31,428.19,32.82,29.59,3.1,0.0
20200818:1710,154.55,224.79,21.49,29.36,3.03,0.0
20200818:1810,30.58,59.37,10.13,28.72,2.83,0.0
20200818:1910,0.0,0.0,0.0,27.27,2.28,0.0
20200818:2010,0.0,0.0,0.0,25.86,2.07,0.0
20200818:2110,0.0,0.0,0.0,24.68,2.0,0.0
20200818:2210,0.0,0.0,0.0,23.61,1.72,0.0
20200818:2310,0.0,0.0,0.0,22.15,1.38,0.0
20200819:0010,0.0,0.0,0.0,21.2,1.1,0.0
20200819:0110,0.0,0.0,0.0,20.74,0.9,0.0
20200819:0210,0.0,0.0,0.0,20.67,0.76,0.0
20200819:0310,0.0,0.0,0.0,20.33,0.69,0.0
20200819:0410,0.0,0.0,0.0,19.66,0.69,0.0
20200819:0510,0.0,0.0,0.0,19.11,0.62,0.0
20200819:0610,13.53,36.67,6.74,18.76,0.69,0.0
20200819:0710,172.6,250.7,18.05,19.65,0.34,0.0
20200819:0810,383.65,497.76,29.42,22.54,1.24,0.0
20200819:0910,560.2,728.66,40.46,25.2,2.21,0.0
20200819:1010,682.27,901.32,50.56,27.49,3.24,0.0
20200819:1110,756.45,1012.05,58.52,29.07,3.93,0.0
20200819:1210,787.89,1060.56,62.26,30.28,4.41,0.0
20200819:1310,761.92,1022.56,60.09,31.1,4.69,0.0
20200819:1410,687.83,915.01,53.07,31.67,4.76,0.0
20200819:1510,565.08,743.24,43.42,31.84,4.76,0.0
20200819:1610,390.2,517.67,32.56,31.62,4.69,0.0
20200819:1710,176.79,267.5,21.24,30.98,4.41,0.0
20200819:1810,18.25,46.66,9.88,29.9,3.52,0.0
20200819:1910,0.0,0.0,0.0,27.98,2.69,0.0
20200819:2010,0.0,0.0,0.0,26.17,2.34,0.0
20200819:2110,0.0,0.0,0.0,24.78,2.28,0.0
20200819:2210,0.0,0.0,0.0,23.47,2.28,0.0
20200819:2310,0.0,0.0,0.0,21.97,2.07,0.0
20200820:0010,0.0,0.0,0.0,20.58,1.72,0.0
20200820:0110,0.0,0.0,0.0,20.72,1.45,0.0
20200820:0210,0.0,0.0,0.0,19.91,1.45,0.0
20200820:0310,0.0,0.0,0.0,19.03,1.52,0.0
20200820:0410,0.0,0.0,0.0,18.5,1.45,0.0
20200820:0510,0.0,0.0,0.0,18.14,1.38,0.0
20200820:0610,14.53,37.17,6.57,17.85,1.31,0.0
20200820:0710,171.47,247.53,17.89,19.23,0.9,0.0
20200820:0810,373.97,486.5,29.26,22.95,1.1,0.0
20200820:0910,490.46,636.3,40.28,25.5,2.14,0.0
20200820:1010,647.96,854.65,50.34,27.55,3.1,0.0
20200820:1110,753.97,1009.04,58.24,29.26,3.93,0.0
20200820:1210,780.08,1050.23,61.93,30.56,4.41,0.0
20200820:1310,739.17,993.85,59.76,31.51,4.48,0.0
20200820:1410,639.85,852.11,52.77,32.2,4.55,0.0
20200820:1510,550.26,727.11,43.15,32.51,4.48,0.0
20200820:1610,374.73,499.54,32.31,32.32,4.41,0.0
20200820:1710,171.28,259.59,20.99,31.64,4.07,0.0
20200820:1810,33.42,61.1,9.63,30.4,3.17,0.0
20200820:1910,0.0,0.0,0.0,28.69,2.76,0.0
20200820:2010,0.0,0.0,0.0,26.93,2.48,0.0
20200820:2110,0.0,0.0,0.0,25.61,2.41,0.0
20200820:2210,0.0,0.0,0.0,24.41,2.34,0.0
20200820:2310,0.0,0.0,0.0,23.27,2.14,0.0
20200821:0010,0.0,0.0,0.0,21.95,2.07,0.0
20200821:0110,0.0,0.0,0.0,20.63,1.93,0.0
20200821:0210,0.0,0.0,0.0,19.74,1.72,0.0
20200821:0310,0.0,0.0,0.0,19.14,1.66,0.0
20200821:0410,0.0,0.0,0.0,18.5,1.59,0.0
20200821:0510,0.0,0.0,0.0,17.94,1.52,0.0
20200821:0610,14.3,36.1,6.4,17.57,1.45,0.0
20200821:0710,165.73,239.54,17.73,19.98,1.52,0.0
20200821:0810,373.96,479.88,29.09,22.63,2.48,0.0
20200821:0910,546.99,700.86,40.1,24.82,3.24,0.0
20200821:1010,662.81,862.94,50.12,26.64,3.86,0.0
20200821:1110,746.37,987.93,57.97,28.31,4.28,0.0
20200821:1210,775.14,1034.35,61.61,29.52,4.55,0.0
20200821:1310,748.36,996.55,59.43,30.46,4.83,0.0
20200821:1410,674.72,889.44,52.47,31.01,5.1,0.0
20200821:1510,544.19,709.72,42.87,31.06,5.17,0.0
20200821:1610,376.48,496.56,32.05,30.56,4.83,0.0
20200821:1710,165.28,247.22,20.74,29.94,4.55,0.0
20200821:1810,17.71,43.63,9.37,28.87,3.79,0.0
20200821:1910,0.0,0.0,0.0,27.7,2.83,0.0
20200821:2010,0.0,0.0,0.0,26.43,2.21,0.0
20200821:2110,0.0,0.0,0.0,25.34,1.72,0.0
20200821:2210,0.0,0.0,0.0,24.11,1.38,0.0
20200821:2310,0.0,0.0,0.0,22.76,1.17,0.0
20200822:0010,0.0,0.0,0.0,21.78,1.17,0.0
20200822:0110,0.0,0.0,0.0,20.43,1.38,0.0
20200822:0210,0.0,0.0,0.0,19.26,1.52,0.0
20200822:0310,0.0,0.0,0.0,18.34,1.59,0.0
20200822:0410,0.0,0.0,0.0,17.48,1.59,0.0
20200822:0510,0.0,0.0,0.0,16.78,1.66,0.0
20200822:0610,13.71,35.97,6.24,16.3,1.66,0.0
20200822:0710,171.88,246.62,17.57,19.04,1.38,0.0
20200822:0810,381.44,493.91,28.93,22.56,1.38,0.0
20200822:0910,547.82,719.09,39.92,24.81,1.31,0.0
20200822:1010,655.03,895.37,49.9,26.46,0.76,0.0
20200822:1110,718.14,1011.3,57.69,28.2,0.69,0.0
20200822:1210,747.31,1058.78,61.28,29.83,1.1,0.0
20200822:1310,725.83,1019.51,59.1,31.18,1.52,0.0
20200822:1410,659.69,910.66,52.16,32.15,1.86,0.0
20200822:1510,538.84,729.99,42.59,32.65,2.0,0.0
20200822:1610,370.15,503.28,31.78,32.7,1.79,0.0
20200822:1710,167.83,258.72,20.48,32.38,1.52,0.0
20200822:1810,16.48,41.96,9.11,31.63,1.24,0.0
20200822:1910,0.0,0.0,0.0,30.19,0.69,0.0
20200822:2010,0.0,0.0,0.0,28.05,0.69,0.0
20200822:2110,0.0,0.0,0.0,24.28,1.66,0.0
20200822:2210,0.0,0.0,0.0,22.57,2.14,0.0
20200822:2310,0.0,0.0,0.0,21.43,2.28,0.0
20200823:0010,0.0,0.0,0.0,20.45,2.28,0.0
20200823:0110,0.0,0.0,0.0,19.9,2.48,0.0
20200823:0210,0.0,0.0,0.0,19.57,2.69,0.0
20200823:0310,0.0,0.0,0.0,19.25,2.76,0.0
20200823:0410,0.0,0.0,0.0,18.9,2.76,0.0
20200823:0510,0.0,0.0,0.0,18.54,2.69,0.0
20200823:0610,13.81,35.77,6.07,18.23,2.48,0.0
20200823:0710,171.08,245.14,17.41,19.56,2.21,0.0
20200823:0810,381.81,488.01,28.76,22.42,2.9,0.0
20200823:0910,553.63,711.77,39.73,24.85,3.03,0.0
20200823:1010,677.71,897.18,49.68,27.01,2.83,0.0
20200823:1110,738.8,1006.75,57.41,28.78,2.41,0.0
20200823:1210,754.66,1054.31,60.95,30.18,1.79,0.0
20200823:1310,719.77,1015.0,58.76,31.23,1.31,0.0
20200823:1410,642.68,900.29,51.85,31.97,0.97,0.0
20200823:1510,526.73,725.54,42.3,32.34,0.76,0.0
20200823:1610,363.73,498.88,31.51,32.33,0.76,0.0
20200823:1710,164.66,254.25,20.21,31.97,0.83,0.0
20200823:1810,17.26,42.0,8.84,31.25,1.1,0.0
20200823:1910,0.0,0.0,0.0,30.22,1.1,0.0
20200823:2010,0.0,0.0,0.0,27.87,1.86,0.0
20200823:2110,0.0,0.0,0.0,25.88,2.41,0.0
20200823:2210,0.0,0.0,0.0,24.47,2.55,0.0
20200823:2310,0.0,0.0,0.0,23.51,2.69,0.0
20200824:0010,0.0,0.0,0.0,22.72,3.1,0.0
20200824:0110,0.0,0.0,0.0,21.95,3.38,0.0
20200824:0210,0.0,0.0,0.0,21.21,3.31,0.0
20200824:0310,0.0,0.0,0.0,20.62,3.1,0.0
20200824:0410,0.0,0.0,0.0,20.11,2.83,0.0
20200824:0510,0.0,0.0,0.0,19.66,2.62,0.0
20200824:0610,14.89,35.29,5.9,19.33,2.48,0.0
20200824:0710,142.54,201.64,17.25,20.64,2.34,0.0
20200824:0810,366.05,469.02,28.6,22.74,2.69,0.0
20200824:0910,534.66,688.5,39.54,24.42,2.48,0.0
20200824:1010,659.08,875.32,49.45,26.27,2.14,0.0
20200824:1110,721.24,988.95,57.13,28.17,1.72,0.0
20200824:1210,736.17,1035.53,60.61,29.83,1.24,0.0
20200824:1310,699.56,990.15,58.42,31.19,0.97,0.0
20200824:1410,629.52,877.14,51.53,32.13,1.1,0.0
20200824:1510,516.2,705.65,42.01,32.66,1.17,0.0
20200824:1610,347.07,473.73,31.24,32.77,1.31,0.0
20200824:1710,158.84,244.65,19.95,32.51,1.72,0.0
20200824:1810,20.77,45.23,8.57,31.8,2.07,0.0
20200824:1910,0.0,0.0,0.0,30.62,1.79,0.0
20200824:2010,0.0,0.0,0.0,28.89,1.52,0.0
20200824:2110,0.0,0.0,0.0,28.35,0.76,0.0
20200824:2210,0.0,0.0,0.0,27.04,1.03,0.0
20200824:2310,0.0,0.0,0.0,23.77,1.59,0.0
20200825:0010,0.0,0.0,0.0,22.07,1.59,0.0
20200825:0110,0.0,0.0,0.0,20.92,1.52,0.0
20200825:0210,0.0,0.0,0.0,19.99,1.52,0.0
20200825:0310,0.0,0.0,0.0,18.97,1.59,0.0
20200825:0410,0.0,0.0,0.0,18.29,1.66,0.0
20200825:0510,0.0,0.0,0.0,17.99,1.72,0.0
20200825:0610,13.72,34.33,5.74,17.84,1.79,0.0
20200825:0710,163.45,235.12,17.09,20.22,1.17,0.0
20200825:0810,366.08,479.61,28.43,24.49,1.03,0.0
20200825:0910,526.26,699.97,39.35,26.62,0.9,0.0
20200825:1010,639.68,877.88,49.23,28.93,1.03,0.0
20200825:1110,708.38,991.57,56.85,31.06,1.45,0.0
20200825:1210,737.02,1038.12,60.27,32.76,1.93,0.0
20200825:1310,713.22,998.91,58.07,33.94,2.28,0.0
20200825:1410,640.97,884.36,51.21,34.71,2.55,0.0
20200825:1510,522.89,710.01,41.72,35.07,2.69,0.0
20200825:1610,353.56,483.0,30.96,35.07,2.69,0.0
20200825:1710,156.75,244.03,19.68,34.66,2.69,0.0
20200825:1810,17.84,41.11,8.3,33.74,2.48,0.0
20200825:1910,0.0,0.0,0.0,31.9,2.07,0.0
20200825:2010,0.0,0.0,0.0,30.12,1.79,0.0
20200825:2110,0.0,0.0,0.0,28.11,1.59,0.0
20200825:2210,0.0,0.0,0.0,26.46,1.45,0.0
20200825:2310,0.0,0.0,0.0,25.07,1.31,0.0
20200826:0010,0.0,0.0,0.0,23.1,1.52,0.0
20200826:0110,0.0,0.0,0.0,21.72,1.59,0.0
20200826:0210,0.0,0.0,0.0,20.27,1.79,0.0
20200826:0310,0.0,0.0,0.0,19.12,1.79,0.0
20200826:0410,0.0,0.0,0.0,18.51,1.79,0.0
20200826:0510,0.0,0.0,0.0,17.89,1.72,0.0
20200826:0610,10.52,29.59,5.57,17.44,1.66,0.0
20200826:0710,164.5,236.41,16.92,20.14,1.03,0.0
20200826:0810,361.9,479.14,28.26,25.89,0.69,0.0
20200826:0910,520.95,704.69,39.16,28.9,0.62,0.0
20200826:1010,637.1,882.82,49.0,31.19,1.17,0.0
20200826:1110,711.31,997.73,56.56,33.06,1.93,0.0
20200826:1210,738.29,1036.67,59.93,34.46,2.62,0.0
20200826:1310,715.82,997.46,57.72,35.36,3.1,0.0
20200826:1410,646.01,887.9,50.89,35.9,3.38,0.0
20200826:1510,526.19,713.18,41.42,36.08,3.45,0.0
20200826:1610,352.27,481.5,30.68,35.93,3.31,0.0
20200826:1710,154.53,241.05,19.4,35.45,3.24,0.0
20200826:1810,18.0,40.68,8.02,34.5,2.69,0.0
20200826:1910,0.0,0.0,0.0,32.46,2.28,0.0
20200826:2010,0.0,0.0,0.0,30.58,2.14,0.0
20200826:2110,0.0,0.0,0.0,28.83,1.93,0.0
20200826:2210,0.0,0.0,0.0,26.58,1.59,0.0
20200826:2310,0.0,0.0,0.0,24.49,1.66,0.0
20200827:0010,0.0,0.0,0.0,22.89,1.59,0.0
20200827:0110,0.0,0.0,0.0,21.85,1.59,0.0
20200827:0210,0.0,0.0,0.0,20.97,1.79,0.0
20200827:0310,0.0,0.0,0.0,20.3,1.86,0.0
20200827:0410,0.0,0.0,0.0,19.56,1.86,0.0
20200827:0510,0.0,0.0,0.0,18.85,1.79,0.0
20200827:0610,9.69,28.39,5.4,18.34,1.66,0.0
20200827:0710,163.97,236.8,16.76,20.85,1.03,0.0
20200827:0810,357.73,473.92,28.09,26.1,0.69,0.0
20200827:0910,516.99,701.11,38.97,29.01,0.48,0.0
20200827:1010,620.12,872.71,48.76,31.26,0.41,0.0
20200827:1110,688.48,986.44,56.27,32.97,0.83,0.0
20200827:1210,718.67,1030.9,59.58,34.27,1.38,0.0
20200827:1310,698.01,991.7,57.37,35.2,1.79,0.0
20200827:1410,628.95,877.16,50.56,35.77,2.14,0.0
20200827:1510,512.05,699.34,41.12,36.01,2.55,0.0
20200827:1610,345.63,473.83,30.4,35.81,2.76,0.0
20200827:1710,150.26,234.21,19.12,35.31,2.76,0.0
20200827:1810,17.86,39.71,7.74,34.43,2.28,0.0
20200827:1910,0.0,0.0,0.0,32.86,0.55,0.0
20200827:2010,0.0,0.0,0.0,31.34,0.55,0.0
20200827:2110,0.0,0.0,0.0,27.71,1.38,0.0
20200827:2210,0.0,0.0,0.0,25.82,2.07,0.0
20200827:2310,0.0,0.0,0.0,25.6,2.83,0.0
20200828:0010,0.0,0.0,0.0,25.24,3.17,0.0
20200828:0110,0.0,0.0,0.0,24.64,3.1,0.0
20200828:0210,0.0,0.0,0.0,23.79,2.55,0.0
20200828:0310,0.0,0.0,0.0,22.95,2.41,0.0
20200828:0410,0.0,0.0,0.0,22.22,2.41,0.0
20200828:0510,0.0,0.0,0.0,21.56,2.41,0.0
20200828:0610,10.31,28.48,5.23,21.02,2.21,0.0
20200828:0710,156.83,226.51,16.6,21.92,1.59,0.0
20200828:0810,301.26,391.1,27.91,24.16,1.86,0.0
20200828:0910,523.53,680.73,38.78,26.12,2.28,0.0
20200828:1010,637.93,855.05,48.53,27.71,1.86,0.0
20200828:1110,682.85,935.44,55.97,29.18,1.72,0.0
20200828:1210,731.82,1004.28,59.24,30.56,2.55,0.0
20200828:1310,721.91,984.04,57.01,31.47,3.1,0.0
20200828:1410,635.58,852.91,50.23,31.96,3.45,0.0
20200828:1510,530.69,703.37,40.82,31.8,3.38,0.0
20200828:1610,354.65,474.33,30.11,31.53,3.31,0.0
20200828:1710,151.73,233.31,18.84,30.83,3.17,0.0
20200828:1810,15.71,35.51,7.46,29.7,3.31,0.0
20200828:1910,0.0,0.0,0.0,27.63,3.52,0.0
20200828:2010,0.0,0.0,0.0,25.92,3.72,0.0
20200828:2110,0.0,0.0,0.0,24.46,3.86,0.0
20200828:2210,0.0,0.0,0.0,22.93,3.72,0.0
20200828:2310,0.0,0.0,0.0,21.36,3.38,0.0
20200829:0010,0.0,0.0,0.0,19.98,3.31,0.0
20200829:0110,0.0,0.0,0.0,18.71,3.45,0.0
20200829:0210,0.0,0.0,0.0,17.73,3.52,0.0
20200829:0310,0.0,0.0,0.0,17.02,3.31,0.0
20200829:0410,0.0,0.0,0.0,16.63,2.97,0.0
20200829:0510,0.0,0.0,0.0,16.23,2.97,0.0
20200829:0610,11.25,28.48,5.06,15.93,3.03,0.0
20200829:0710,171.75,239.68,16.43,15.75,3.17,0.0
20200829:0810,396.99,492.04,27.74,16.9,3.38,0.0
20200829:0910,574.73,713.46,38.58,18.37,3.38,0.0
20200829:1010,703.4,893.35,48.29,19.88,3.31,0.0
20200829:1110,732.25,942.59,55.68,21.01,3.31,0.0
20200829:1210,707.8,915.31,58.89,21.95,3.24,0.0
20200829:1310,437.16,556.77,56.65,23.05,3.24,0.0
20200829:1410,671.74,866.03,49.9,23.85,3.59,0.0
20200829:1510,562.09,711.69,40.51,23.54,4.14,0.0
20200829:1610,385.89,491.37,29.82,22.45,4.21,0.0
20200829:1710,130.29,184.11,18.56,22.15,3.79,0.0
20200829:1810,19.41,38.73,7.17,21.16,4.14,0.0
20200829:1910,0.0,0.0,0.0,18.94,3.86,0.0
20200829:2010,0.0,0.0,0.0,17.8,3.38,0.0
20200829:2110,0.0,0.0,0.0,17.03,3.1,0.0
20200829:2210,0.0,0.0,0.0,16.36,2.97,0.0
20200829:2310,0.0,0.0,0.0,15.63,2.83,0.0
20200830:0010,0.0,0.0,0.0,14.92,2.55,0.0
20200830:0110,0.0,0.0,0.0,14.23,2.28,0.0
20200830:0210,0.0,0.0,0.0,13.6,2.14,0.0
20200830:0310,0.0,0.0,0.0,13.01,2.0,0.0
20200830:0410,0.0,0.0,0.0,12.52,1.86,0.0
20200830:0510,0.0,0.0,0.0,11.83,1.52,0.0
20200830:0610,8.13,26.54,4.89,11.06,1.31,0.0
20200830:0710,177.57,245.61,16.26,12.46,1.1,0.0
20200830:0810,396.02,490.26,27.57,14.4,1.79,0.0
20200830:0910,577.34,719.68,38.38,16.39,2.07,0.0
20200830:1010,696.9,895.5,48.05,18.24,1.86,0.0
20200830:1110,747.31,989.89,55.38,19.78,1.38,0.0
20200830:1210,594.56,780.51,58.53,20.77,0.9,0.0
20200830:1310,652.84,865.45,56.29,21.21,0.97,0.0
20200830:1410,497.51,643.4,49.56,21.79,1.17,0.0
20200830:1510,364.79,466.8,40.2,22.11,1.52,0.0
20200830:1610,328.44,422.11,29.52,21.84,2.07,0.0
20200830:1710,122.19,172.78,18.27,21.71,2.55,0.0
20200830:1810,17.87,35.78,6.88,21.12,2.9,0.0
20200830:1910,0.0,0.0,0.0,20.05,2.41,0.0
20200830:2010,0.0,0.0,0.0,18.82,2.55,0.0
20200830:2110,0.0,0.0,0.0,17.73,2.48,0.0
20200830:2210,0.0,0.0,0.0,16.78,2.41,0.0
20200830:2310,0.0,0.0,0.0,15.95,2.55,0.0
20200831:0010,0.0,0.0,0.0,15.25,2.76,0.0
20200831:0110,0.0,0.0,0.0,14.53,2.55,0.0
20200831:0210,0.0,0.0,0.0,13.81,2.28,0.0
20200831:0310,0.0,0.0,0.0,13.14,2.14,0.0
20200831:0410,0.0,0.0,0.0,12.53,2.07,0.0
20200831:0510,0.0,0.0,0.0,11.94,2.0,0.0
20200831:0610,9.55,23.68,4.72,11.42,2.0,0.0
20200831:0710,181.24,250.94,16.1,12.49,1.66,0.0
20200831:0810,396.41,491.34,27.39,14.92,1.93,0.0
20200831:0910,578.6,730.74,38.18,17.27,1.45,0.0
20200831:1010,684.7,897.04,47.81,19.41,1.1,0.0
20200831:1110,724.56,965.53,55.07,21.25,1.31,0.0
20200831:1210,605.49,795.46,58.18,22.67,1.52,0.0
20200831:1310,670.57,892.84,55.92,23.74,1.59,0.0
20200831:1410,489.64,637.07,49.22,24.32,1.66,0.0
20200831:1510,427.61,554.14,39.88,24.62,1.59,0.0
20200831:1610,291.55,381.52,29.22,24.54,1.52,0.0
20200831:1710,138.49,202.06,17.98,24.3,1.31,0.0
20200831:1810,17.14,35.09,6.59,23.9,1.38,0.0
20200831:1910,0.0,0.0,0.0,22.64,1.72,0.0
20200831:2010,0.0,0.0,0.0,20.92,1.38,0.0
20200831:2110,0.0,0.0,0.0,20.96,0.62,0.0
20200831:2210,0.0,0.0,0.0,20.64,0.62,0.0
20200831:2310,0.0,0.0,0.0,17.76,1.45,0.0
20200901:0010,0.0,0.0,0.0,16.01,1.86,0.0
20200901:0110,0.0,0.0,0.0,15.35,1.72,0.0
20200901:0210,0.0,0.0,0.0,14.85,1.52,0.0
20200901:0310,0.0,0.0,0.0,14.33,1.45,0.0
20200901:0410,0.0,0.0,0.0,13.84,1.52,0.0
20200901:0510,0.0,0.0,0.0,13.74,1.45,0.0
20200901:0610,7.16,19.94,4.55,14.16,1.31,0.0
20200901:0710,64.06,93.72,15.93,15.16,1.24,0.0
20200901:0810,66.72,97.53,27.21,17.8,0.9,0.0
20200901:0910,74.99,108.68,37.98,20.2,0.9,0.0
20200901:1010,381.8,490.91,47.57,22.08,1.1,0.0
20200901:1110,634.75,847.61,54.77,23.76,1.1,0.0
20200901:1210,684.47,937.49,57.82,25.55,0.9,0.0
20200901:1310,425.51,564.0,55.56,26.53,0.83,0.0
20200901:1410,560.57,764.47,48.87,27.13,0.28,0.0
20200901:1510,483.3,648.92,39.56,27.11,0.28,0.0
20200901:1610,286.64,381.13,28.92,26.86,0.97,0.0
20200901:1710,125.82,185.02,17.68,26.44,1.86,0.0
20200901:1810,14.6,31.58,6.3,25.43,2.62,0.0
20200901:1910,0.0,0.0,0.0,24.49,1.52,0.0
20200901:2010,0.0,0.0,0.0,22.85,1.1,0.0
